NVT Name,Summary,Affected Software/OS,target,id
Apache HTTP Server 2.4.0 - 2.4.46 Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,Apache HTTP Server versions 2.4.0 to 2.4.46 on Linux.,VendorFix,16c27e8c-10a5-4d80-8f66-53a0bc26c885
Samba Elevation of Privilege Vulnerability (CVE-2022-45141),Samba is prone to an elevation of privilege vulnerability.,Samba versions prior to 4.15.13.,VendorFix,eb244814-3e9a-4421-aba1-b51cb4174a3e
Samba Server CVE-2017-14746 Use-after-free Vulnerability,Samba is prone to a use-after-free vulnerability.,"Samba versions 4.0.0 to 4.5.14, 4.6.x prior to 4.6.11, 4.7.x
  prior to 4.7.3 with enabled SMBv1 support.",VendorFix,871885b5-d556-4310-ab0a-aa55704a5595
PHP Multiple Vulnerabilities (Feb 2019) - Linux,PHP is prone to multiple vulnerabilities.,"PHP versions before 5.6.40, 7.x before 7.1.26, 7.2.x before
  7.2.14 and 7.3.x before 7.3.1.",VendorFix,01199ce2-073d-416c-91af-d43922bcffcb
"PHP < 5.6.29, 7.0.x < 7.0.14 DoS Vulnerability - Linux",PHP is prone to a denial of service (DoS) vulnerability.,PHP versions prior to 5.6.29 and 7.0.x prior to 7.0.14.,VendorFix,611db24e-3293-45ca-9eb0-80b1f0e8ea79
"PHP < 7.4.33, 8.0.x < 8.0.25, 8.1.x < 8.1.12 Security Update - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 7.4.33, version 8.0.x through 8.0.24 and
  8.1.x through 8.1.11.",VendorFix,f0028f63-2e9d-4f6b-a2e2-f94ccbcb59b1
"PHP < 7.4.28, 8.0.x < 8.0.16, 8.1.x < 8.1.3 Security Update (Feb 2022) - Linux",PHP released new versions which include a security fix.,"PHP prior to version 7.4.28, 8.0.x through 8.0.15 and 8.1.x
  through 8.1.2.",VendorFix,6f1a0318-6b52-40b2-9b51-09451bd283df
"PHP < 7.1.33, 7.2.x < 7.2.24, 7.3.x < 7.3.11 RCE Vulnerability - Version Check","PHP is prone to a remote code execution (RCE) vulnerability in
  certain nginx + php-fpm configurations.","PHP prior to version 7.1.33, 7.2.x prior to 7.2.24 and 7.3.x
  prior to 7.3.11.",VendorFix,b78e419e-4456-4e2d-89e4-70f1b03425bd
PHP < 7.0.12 RCE / DoS Vulnerability - Linux,"PHP is prone to a remote code execution (RCE) or denial of
  service (DoS) vulnerability.",PHP versions prior to 7.0.12.,VendorFix,8050275a-1ac6-4fb8-b63c-81b9ce969e2a
"PHP < 5.6.31, 7.0.x < 7.0.21, 7.1.x < 7.1.7 Multiple Vulnerabilities (Jul 2017) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.6.31, 7.0.x prior to 7.0.21 and 7.1.x
  prior to 7.1.7.",VendorFix,ca852e6b-2568-4854-8198-7e4b4b301a92
SSH Brute Force Logins With Default Credentials Reporting,"It was possible to login into the remote SSH server using
  default credentials.","The following products are known to use the default credentials
  checked by the VT 'SSH Brute Force Logins With Default Credentials' (OID:
  1.3.6.1.4.1.25623.1.0.108013) used for this reporting:

  - CVE-2017-16523: MitraStar GPT-2541GNAC (HGU) 1.00(VNJ0)b1 and DSL-100HN-T1 ES_113WJY0b16 devices

  - CVE-2017-20214: FLIR Thermal Camera F/FC/PT/D

  - CVE-2018-25138: FLIR AX8 Thermal Camera

  - CVE-2018-25147: Microhard Systems IPn4G

  - CVE-2019-25241: FaceSentry Access Control System

  - CVE-2019-25291: INIM Electronics Smartliving SmartLAN/G/SI

  - CVE-2020-29583: Zyxel Firewall / AP Controller

  - CVE-2020-36915: Adtec Digital SignEdje Digital Signage Player

  - CVE-2020-9473: S. Siedle & Soehne SG 150-0 Smart Gateway before 1.2.4

  - CVE-2021-27797: Brocade Fabric OS

  - CVE-2021-47744: Cypress Solutions CTM-200/CTM-ONE

  - CVE-2023-1944: minikube 1.29.0 and probably prior

  - CVE-2023-53983: Anevia Flamingo XL/XS

  - CVE-2024-22902: Vinchin Backup & Recovery

  - CVE-2024-31970: AdTran SRG 834-5 HDC17600021F1 devices (with SmartOS 11.1.1.1) during a window
  of time when the device is being set up

  - CVE-2024-46328: VONETS VAP11G-300 v3.3.23.6.9

  - CVE-2025-12592: Legacy Vivotek devices

  - CVE-2025-68718: KAYSUS KS-WR1200

  - Various additional products like e.g. Ubiquiti EdgeMax / EdgeRouter, Crestron AM-100 and similar
  for which no CVE was assigned (See 'default_credentials.inc' file on the file system for a full
  list)

  Other products might be affected as well.",Mitigation,49540816-7a14-4314-aac3-27ce9052367d
"PHP < 5.6.30, 7.x < 7.0.15, 7.1.x < 7.1.1 Multiple Vulnerabilities (Jan 2017) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.6.30, 7.x prior to 7.0.15 and 7.1.x
  prior to 7.1.1.",VendorFix,edf7fb28-dbe5-4d24-be0f-b8b4a46da8db
"PHP < 5.6.28, 7.x < 7.0.13 Multiple Vulnerabilities (Nov 2016) - Linux",PHP is prone to multiple vulnerabilities.,PHP prior to version 5.6.28 and 7.x prior to 7.0.13.,VendorFix,3523bb67-e8ad-4a94-af5e-c2d26e2176c1
PHP < 5.6.7 DoS Vulnerability - Linux,PHP is prone to a denial of service (DoS) vulnerability.,PHP prior to version 5.6.7 on Linux.,VendorFix,ac02be5b-3aed-4908-8bf3-e119b9491004
"PHP < 5.6.27, 7.x < 7.0.12 Multiple DoS Vulnerabilities (Oct 2016) - Linux","PHP is prone to multiple denial of service (DoS)
  vulnerabilities.",PHP prior to version 5.6.27 and 7.0.x through 7.0.11.,VendorFix,9ffa2145-dc6f-419c-80c8-756c0c446e61
"PHP < 5.6.26, 7.x < 7.0.11 Multiple Vulnerabilities (Sep 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.6.26 and 7.x prior to 7.0.11 on
  Linux.",VendorFix,d59f9e4e-023b-4662-9024-e4538d6e3c86
"PHP < 5.5.22, 5.6.x < 5.6.6 XXE Vulnerability - Linux",PHP is prone to an XML external entity (XXE) vulnerability.,"PHP prior to version 5.5.22 and 5.6.x prior to 5.6.6 on
  Linux.",VendorFix,7e13709d-d399-4f9f-bcd1-6a5e8dc938c3
"PHP < 5.5.31, 5.6.x < 5.6.17, 7.x < 7.0.2 DoS Vulnerability (Aug 2016) - Linux",PHP is prone to a denial of service (DoS) vulnerability.,"PHP prior to version 5.5.31, 5.6.x prior to 5.6.17 and 7.x
  prior to 7.0.2 on Linux.",VendorFix,7d317779-2e78-41d5-a7f3-92bd3212bd18
"PHP < 7.2.27, 7.3.x < 7.3.14, 7.4.x < 7.4.2 Multiple Vulnerabilities (Jan 2020) - Linux",PHP is prone to multiple vulnerabilities.,"PHP versions before 7.2.27, 7.3.x and 7.4.x.",VendorFix,896a57cc-d71c-446a-a95b-41777dd3ab3e
"PHP < 5.5.31, 5.6.x < 5.6.17, 7.x < 7.0.2 Out of Bounds Read Memory Corruption Vulnerability (Mar 2016) - Linux","PHP is prone to an out-of-bounds read memory corruption
  vulnerability.","PHP prior to version 5.5.31, 5.6.x prior to 5.6.17 and 7.x
  prior to 7.0.2 on Linux.",VendorFix,2e6ddbe9-c390-4d7f-915e-2d5e76acf405
Apache HTTP Server mod_auth_digest Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,"Apache HTTP Server 2.2.x before 2.2.34 and
  2.4.x before 2.4.27.",VendorFix,01d74b4d-5c3e-4cd9-aa2a-1cea4461dae3
Apache HTTP Server < 2.4.55 Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,Apache HTTP Server version 2.4.54 and prior.,VendorFix,04d055da-7637-4af9-b20c-d1923c53231b
"Samba 4.x Multiple Vulnerabilities (CVE-2018-1050, CVE-2018-1057)",Samba is prone to multiple vulnerabilities.,"Samba 4.x.x before 4.5.16, 4.6.x before 4.6.14 and 4.7.x before
  4.7.6.",VendorFix,4380ddf0-586b-4f93-9a07-778bd84620bc
"PHP < 8.1.30, 8.2.x < 8.2.24, 8.3.x < 8.3.12 Multiple Vulnerabilities - Linux",PHP is prone to multiple vulnerabilities.,"PHP versions prior to 8.1.30, 8.2.x prior to 8.2.24 and 8.3.x
  prior to 8.3.12.",VendorFix,26c4ad5e-48f5-4ac2-be9a-0eba8c56a5a2
Samba Privilege Escalation Vulnerability (CVE-2022-32744),Samba is prone to a privilege escalation vulnerability.,"Samba versions starting from 4.3 and prior to 4.14.14, 4.15.x
  prior to 4.15.9 and 4.16.x prior to 4.16.4.",VendorFix,7941664c-962e-46e7-bb36-f52814634a7a
Samba libsmbclient Heap Buffer Overflow Vulnerability (Aug 2018),Samba is prone to a heap based buffer overflow vulnerability.,Samba versions 3.2.0 through 4.8.3.,VendorFix,f3e81f5c-e389-4b65-a380-4d4a6a476827
Samba Buffer Overflow Vulnerability (CVE-2022-42898),Samba is prone to a buffer overflow vulnerability.,"Samba versions prior to 4.15.12, 4.16.x prior to 4.16.7 and
  4.17.x prior to 4.17.3 on 32-bit systems.",VendorFix,3f02d7c0-cbbb-4150-a944-760aa310ed3a
Samba Impersonation Vulnerability (CVE-2022-0336),Samba is prone to an impersonation vulnerability.,"Samba version 4.0.0 through 4.13.16, 4.14.x through 4.14.11
  and 4.15.x through 4.15.4.",VendorFix,1347a9f3-847a-4cbb-b1a6-241309e2e5ca
Samba Multiple Vulnerabilities (Jul 2022),Samba is prone to multiple vulnerabilities.,"Samba versions prior to 4.14.14, 4.15.x prior to 4.15.9 and
  4.16.x prior to 4.16.4.",VendorFix,842cc881-d534-4d77-ac0c-4f4e818ba046
"PHP < 5.6.36, 7.x < 7.0.30, 7.1.x < 7.1.17, 7.2.x < 7.2.5 Multiple Vulnerabilities (May 2018) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.6.36, 7.0.x prior to 7.0.30, 7.1.x
  prior to 7.1.17 and 7.2.x prior to 7.2.5 on Linux.",VendorFix,e65e0ebd-eab1-42c3-b3ae-d7ca97ad99d7
ProFTPD < 1.3.7 Multiple Vulnerabilities,ProFTPD is prone to multiple vulnerabilities.,ProFTPD version 1.3.6 and prior.,VendorFix,b7bdf2a9-dff7-4ee7-96da-ff5425d0e70a
phpMyAdmin <= 5.1.1 CSV Injection Vulnerability - Linux,"phpMyAdmin is prone to a CSV injection vulnerability via Export
  Section.",phpMyAdmin version 5.1.1 and prior.,WillNotFix,e1fee3c6-5a53-45d8-80e3-f49f32142383
"phpMyAdmin < 4.9.4, 5.x < 5.0.1 SQL Injection Vulnerability (PMASA-2020-1) - Linux",phpMyAdmin is prone to an SQL injection vulnerability.,phpMyAdmin prior to version 4.9.4 and 5.x prior to 5.0.1.,VendorFix,c21015da-e00c-491d-8495-47c4bf7aab6d
"PHP < 7.4.30, 8.0.x < 8.0.20, 8.1.x < 8.1.7 Security Update (Jun 2022) - Linux",PHP released new versions which include a security fix.,"PHP prior to version 7.4.30, 8.0.x through 8.0.19 and 8.1.x
  through 8.1.6.",VendorFix,f2671a2a-0211-4d5f-a998-c5766be1af60
Samba RCE Vulnerability (CVE-2021-44142),Samba is prone to a remote code execution (RCE) vulnerability.,"Samba versions prior to 4.13.17, version 4.14.x through
  4.14.11 and 4.15.x through 4.15.4.",VendorFix,aa53c9d4-1e9f-47ad-a7f5-6b3e7f19a281
"Samba >= 4.0.0, <= 4.5.2 Multiple Privilege Escalation Vulnerabilities",Samba is prone to multiple privilege escalation vulnerabilities.,"Samba versions 4.0.0 through 4.3.12, 4.4.0 through 4.4.7 and
  4.5.0 through 4.5.2.",VendorFix,f570690f-71c4-4874-a2f5-41a192656e3d
"Drupal 7.x, 8.x, 9.x RCE Vulnerability (SA-CORE-2020-012) - Linux",Drupal is prone to a remote code execution (RCE) vulnerability.,"Drupal 7.x, 8.8.x and prior, 8.9.x and 9.0.x.",VendorFix,a56289d9-78e5-44f7-b7d5-aa51df60ed14
"PHP < 5.6.18, 7.x < 7.0.3 DoS Vulnerability (Jul 2016) - Linux",PHP is prone to a denial of service (DoS) vulnerability.,"PHP prior to version 5.6.18 and 7.x prior to 7.0.3 on
  Linux.",VendorFix,1b948057-e17d-435f-8676-5d20eed4bcaa
"Drupal 7.x, 8.x, 9.x CSRF Vulnerability (SA-CORE-2020-004) - Linux","Drupal is prone to a cross-site request forgery (CSRF)
  vulnerability.","Drupal 7.x, 8.8.x and earlier, 8.9.x and 9.0.x.",VendorFix,04f1505f-2d0f-47ec-8010-75078b676e9e
Drupal User Module Privilege Escalation Vulnerability - Linux,Drupal is prone to a privilege escalation vulnerability.,Drupal core 7.x versions prior to 7.44,VendorFix,d680b1e3-0bf5-4d0e-b1d1-d21b4f53ead7
"Samba 4.0.0 < 4.13.14, 4.14.0 < 4.14.10, 4.15.0 < 4.15.2 Multiple Vulnerabilities",Samba is prone to multiple vulnerabilities.,"Samba version 4.x through 4.13.13, 4.14.x through 4.14.9 and
  4.15.x through 4.15.1.",VendorFix,4a27d106-011c-47f7-8e27-832213041314
"PHP < 5.5.36, 5.6.x < 5.6.22, 7.x < 7.0.7 Multiple Vulnerabilities (Aug 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.5.36, 5.6.x prior to 5.6.22 and 7.x
  prior to 7.0.7 on Linux.",VendorFix,1f6d9f97-f4bf-41e9-b564-28d280b6617d
"PHP < 5.5.36, 5.6.x < 5.6.22 Multiple Vulnerabilities (Aug 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.5.36 and 5.6.x prior to 5.6.22 on
  Linux.",VendorFix,e68fdae4-f1e8-4389-8f97-ebea8458d16d
Drupal 7.x and 8.x Multiple Vulnerabilities (SA-CORE-2019-012) - Linux,"Drupal is prone to multiple vulnerabilities in the third-party library
  Archive_Tar.","Drupal 7.x, 8.7.x and earlier and 8.8.x.",VendorFix,8a726d5a-eaa8-4561-8c30-bccae7a7b27f
OpenSSH Multiple Vulnerabilities,OpenSSH is prone to multiple vulnerabilities.,OpenSSH versions before 7.0.,VendorFix,02a72509-2b7a-4ae9-be08-9bbf8539402f
Apache HTTP Server 2.4.7 - 2.4.51 Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,Apache HTTP Server version 2.4.7 through 2.4.51.,VendorFix,7f980c98-3221-4e27-8d5e-5b1b24fb57f1
"PHP < 8.2.30, 8.3.x < 8.3.29, 8.4.x < 8.4.16 Multiple Vulnerabilities - Linux",PHP is prone to multiple vulnerabilities.,"PHP versions prior to 8.2.30, 8.3.x prior to 8.3.29 and 8.4.x
  prior to 8.4.16.",VendorFix,729ade1a-0c37-476c-a221-87e4bc2e1785
"Drupal 6.x < 6.38, 7.x < 7.43 Multiple Vulnerabilities (SA-CORE-2016-001) - Linux",Drupal is prone to multiple vulnerabilities.,"Drupal 6.x before 6.38 and 7.x before 7.43
  on Linux.",VendorFix,c2c9be47-5027-4d8f-b7d9-cec5fb3761da
Drupal Core Multiple Vulnerabilities (SA-CORE-2018-001) - Linux,Drupal is prone to multiple vulnerabilities.,"Drupal core version 8.x versions prior to
  8.4.5 and 7.x versions prior to 7.57.",VendorFix,7b97f104-4ff1-4803-b6c6-b8394a656aed
"PHP < 8.0.28, 8.1.x < 8.1.16, 8.2.x < 8.2.3 Security Update - Linux",PHP is prone to multiple vulnerabilities.,"PHP versions prior to 8.0.28, 8.1.x prior to 8.1.16 and 8.2.x
  prior to 8.2.3.",VendorFix,1ec0cb11-04d7-4dab-931d-27caa395f2fa
Apache HTTP Server Man-in-the-Middle Attack Vulnerability (Jul 2016) - Linux,Apache HTTP Server is prone to a man-in-the-middle attack vulnerability.,"Apache HTTP Server through 2.4.23.

  NOTE: Apache HTTP Server 2.2.32 is not vulnerable.",VendorFix,0f0ba001-8bdf-4b40-9580-7a48ab1203ee
OpenSSH Client Information Leak,"The OpenSSH client code between 5.4 and 7.1p1 contains experimental support for resuming SSH-connections (roaming).
  The matching server code has never been shipped, but the client code was enabled by default and could be tricked by a malicious
  server into leaking client memory to the server, including private client user keys. The authentication of the server host key prevents exploitation
  by a man-in-the-middle, so this information leak is restricted to connections to malicious or compromised servers.",OpenSSH >= 5.4 < 7.1p2,VendorFix,cfba8563-2544-4dcd-82f3-2ca7c44f5e5b
"Drupal 7.x < 7.43, 8.x < 8.0.4 Multiple Vulnerabilities (SA-CORE-2016-001) - Linux",Drupal is prone to multiple vulnerabilities.,"Drupal 7.x before 7.43 and 8.x before
  8.0.4 on Linux.",VendorFix,3990b731-8f50-4fbb-9cb6-79e59ff13e65
Samba Multiple Vulnerabilities (Dec 2022),Samba is prone to multiple vulnerabilities.,"Samba versions prior to 4.15.13, 4.16.x prior to 4.16.8 and
  4.17.x prior to 4.17.4.",VendorFix,91b155e6-7f49-48b6-899c-16830cc9f9d2
Samba Man in the Middle Security Bypass Vulnerability (Heimdal),Samba is prone to a MITM authentication validation bypass vulnerability.,"All versions of Samba from 4.0.0 before
  4.6.6 or 4.5.12 or 4.4.15.

  Note: All versions of Samba from 4.0.0 onwards using embedded Heimdal Kerberos.
  Samba binaries built against MIT Kerberos are not vulnerable.",VendorFix,7feb9edb-d489-4adb-b55f-8fed60082289
"Samba 3.0.0 < 4.13.14, 4.14.0 < 4.14.10, 4.15.0 < 4.15.2 Multiple Vulnerabilities",Samba is prone to multiple vulnerabilities.,"Samba version 3.x and 4.x through 4.13.13, 4.14.x through
  4.14.9 and 4.15.x through 4.15.1.",VendorFix,d4ef8d24-2c67-4d6e-9d06-c21a0586b92d
"PHP < 5.6.24, 7.x <= 7.0.8 Multiple Vulnerabilities (Jul 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP versions 5.x through 5.6.23 and 7.0.x through 7.0.8 on
  Linux.",VendorFix,94856a67-f22e-4e5b-88e2-55cbffb81f01
"phpMyAdmin < 4.9.5, 5.x < 5.0.2 Multiple SQL Injection Vulnerabilities (PMASA-2020-2, PMASA-2020-3, PMASA-2020-4) - Linux",phpMyAdmin is prone to multiple SQL injection vulnerabilities.,phpMyAdmin prior to version 4.9.5 and 5.x prior to 5.0.2.,VendorFix,d4da2330-8c1a-4768-8771-68cf298325d0
Drupal PHP Object Injection Vulnerability (SA-CORE-2024-008) - Linux,Drupal is prone to a PHP object injection vulnerability.,"Drupal version 7.x through 7.101,  8.x through 10.2.10 and
  10.3.x through 10.3.8.",VendorFix,4bba2a58-6516-4f49-8814-963889c2935e
